F1_X_cm,F1_Y_cm
-8.15041776284759,13.7199566236305
-7.93212006521977,13.689854409521
-7.72902218199247,13.6662404720434
-7.53718754753371,13.6460504705638
-7.3607960197146,13.6236123086878
-7.20577961760237,13.5961101660661
-7.05908608237671,13.5719635224365
-6.87601920244603,13.570192807146
-6.60310533976637,13.604534743044
-6.22494667297281,13.6681948076138
-5.78367411825221,13.7403606739425
-5.34442087449773,13.8071245169898
-4.94633579383019,13.8680554255084
-4.59233828034132,13.9233754106791
-4.27218589572317,13.9699523540988
-3.97213604153636,14.0199668904513
-3.66076794746177,14.1120742561412
-3.2910972677326,14.2843848379544
-2.83791450365426,14.5337259653509
-2.32828635260253,14.8140030573972
-1.82268704556297,15.0773850144526
-1.36714508827825,15.3075888225458
-0.968558266457048,15.5136487356901
-0.609267489516405,15.7059841010023
-0.273375857816777,15.8870877740962
0.0429581259853684,16.0586022766597
0.337776267353465,16.2251324305328
0.610814880686217,16.3852882270549
0.863947625348917,16.5253051093548
1.09939681489536,16.6367570998298
1.32226451580982,16.7491334820821
1.54415549389871,16.9324799615186
1.7788893673578,17.2459801398038
2.03063014367117,17.679011843844
2.28736715534629,18.1545699748759
2.52902737075121,18.5940120263159
2.742539926204,18.9704974107735
2.92836325044402,19.302321819269
3.094301100607,19.6127211089125
3.24670969008017,19.907624277981
3.38832519875853,20.183704501337
3.52087637692954,20.4418573350727
3.6461531042514,20.6867427478937
3.76452325558895,20.9188978251549
3.87450359069381,21.1341288437821
3.97499838310829,21.3308070622393
4.06801531217886,21.5141732810281
4.15874456309379,21.69226476244
4.25120553044826,21.8682673412023
4.34157324395249,22.0359846223168
4.4176792507973,22.1826864177971
4.47271821957408,22.3012499738994
4.52491966607911,22.406076363669
4.61786760106294,22.5367033768898
4.78918590663464,22.7366253242647
5.03483496936444,23.0196782318559
5.30971522349431,23.3560419949724
5.56528790370658,23.693984625134
5.78265254474491,23.9963492063458
5.97121688655419,24.2574672106785
6.14616406469726,24.490766476349
6.31392876567013,24.7073829447031
6.47382431697797,24.9080676570765
6.62305130763818,25.0895804973526
6.75751015833583,25.2527593032254
6.87601666272652,25.4043104235812
6.99106241920077,25.5526442970975
7.130692826524,25.7001582804557
7.31861304068198,25.8355957804928
7.54896926456522,25.9307823045289
7.78714741590664,25.945000879689
8.00052864255184,25.8420339667784
8.18480168966335,25.6209452032863
8.35447134849973,25.3398229680582
8.51264679870232,25.0938710577889
8.64518502618535,24.936910476458
8.75148915544451,24.8079965592086
8.86714484427272,24.5657504107155
9.03399384151846,24.143580020958
9.24453804756664,23.6589534820364
9.43697685644743,23.2875316091345
9.55871380172213,23.0010286798733
9.61758814900594,22.5308144412971
9.65456022034136,21.6739700135069
9.68680309612201,20.556441130563
9.70357661303348,19.4994419916294
9.70347022434396,18.6916951311279
9.70371815976965,18.0840296723541
9.71030852325992,17.5456397985747
9.70231412652218,17.0134250952889
9.66414799340776,16.4934838645743
9.631755036531,16.0048638728126
9.68761667461002,15.5676251614883
9.89149022117403,15.2155540915368
10.2204049924866,14.9769048032496
10.594296132406,14.8382745568648
10.9563258687626,14.7462677366829
11.3002695877024,14.6500629147953
11.6131652629584,14.5365183190915
11.8392534470124,14.4265745456602
11.9625808649969,14.3450410914912
12.1126406203293,14.2930392636915
12.490959880741,14.2450691921128
13.1429459165486,14.1721435413047
13.8755882133046,14.0669722844135
14.4574229832392,13.9449901515102
14.8369000088012,13.8251371631315
15.1198136322048,13.7153265055383
15.407794672346,13.6129056001524
15.7248273814176,13.5112020182664
16.0513532212511,13.406047682734
16.3511965518307,13.3022452880835
16.5742128158586,13.2120676968347
16.7081484056533,13.1364731878318
16.8517021521975,13.0462346436962
17.164577263715,12.9003762042924
17.6906792272773,12.6965399665071
18.2825444410568,12.4868200627216
18.7543266615366,12.3270470961657
19.0644521558335,12.2230200916612
19.3035228414583,12.1392325070877
19.5527062821152,12.0461063573777
19.8132795860223,11.9441132578617
20.0571868049286,11.8495972457791
20.2942824215484,11.770226861125
20.5694604601425,11.6957295298187
20.9080843562228,11.6084969877507
21.2838619645086,11.5015798242624
21.6452258454752,11.3852906508731
21.9633615984491,11.2758133784006
22.2464976382877,11.1801702947319
22.5148248294462,11.0942394123296
22.775058955622,11.0119996482499
23.020951263568,10.9323563711925
23.2478331922768,10.8574677074963
23.4582805471584,10.7882531123948
23.6557932749443,10.7236928232526
23.8399269547093,10.6631086314306
24.0093869157698,10.6066080925295
24.1655178535233,10.552940093909
24.3100909781204,10.4992711039979
24.4422354318578,10.4459217072538
24.5605832404358,10.4006667921788
24.6681326296572,10.3714359032152
24.7723622783469,10.3472901396444
24.8784338809464,10.290096987398
24.9834674204995,10.1582257743038
25.080694897726,9.94419920661755
25.169313676322,9.68166540520082
25.2568913063235,9.41328448513281
25.3499164085408,9.16419949047231
25.4428672502893,8.95092109916122
25.5206863242161,8.79078713025287
25.5785043687571,8.67078135692046
25.6394511413978,8.51431041040902
25.7410868110783,8.22634363477515
25.8959034510321,7.79599010388394
26.0803755216067,7.31545748053603
26.2766492042746,6.86209886852821
26.4960088195974,6.40368527767471
26.72516694344,5.86544451946693
26.8776181486915,5.24415629692053
26.8570672303194,4.60559762852798
26.6687979376071,4.0130403891372
26.4231594330962,3.49833566287252
26.2157246442008,3.05476193777427
26.0267384769888,2.61588088674517
25.7508438480019,2.07903385115293
25.3132887632334,1.39566178745331
24.7414952794894,0.62882370037677
24.129472977085,-0.102207297644913
23.5593159025819,-0.723818897112785
23.0668929491361,-1.23949755370093
22.6511399141417,-1.68252982687377
22.2753772588497,-2.0765762275333
21.8612541650102,-2.44816015894047
21.3238340024158,-2.84215902746005
20.6435116267173,-3.29095528271797
19.8950651729712,-3.77265566966669
19.1884925022969,-4.22486922031488
18.5841329791747,-4.60370170201795
18.070327229713,-4.91317034495816
17.6075096615844,-5.17716931128152
17.1738396549641,-5.40650600251227
16.7686736969763,-5.60950856314572
16.388398097006,-5.82200785378112
16.0134604013735,-6.09889150556961
15.6229481490454,-6.46402670983183
15.216418036231,-6.88153863845787
14.8146599406414,-7.2887832384295
14.4397513198959,-7.65008555187182
14.0995063982517,-7.9700708881395
13.7901299532431,-8.26606040662421
13.5060543508894,-8.54401206337889
13.243227991832,-8.80086592365065
12.9971483444004,-9.03703269199304
12.7631412487421,-9.25839405769821
12.5387002851178,-9.46894446317348
12.3231220097928,-9.66746953332572
12.1161622175095,-9.85237593409353
11.9215129402164,-10.0251446224034
11.7498108797716,-10.1854071589373
11.6042897985841,-10.3279858318918
11.4505951928161,-10.4562334405016
11.2110152079468,-10.5986676950256
10.8163430009677,-10.7951010658619
10.2744700891622,-11.0536712345866
9.67319754117926,-11.3315639865831
9.10736888900561,-11.5708605155147
8.61353014428767,-11.7474378614656
8.17474120862977,-11.8772037570878
7.76570019069324,-11.9852455520338
7.37830300417038,-12.0824205802736
7.01529319091469,-12.1680024723724
6.67777891056068,-12.2414727112086
6.36333519467851,-12.306019880465
6.07052634375004,-12.3645987814922
5.80110894499162,-12.41747487951
5.55655473909651,-12.4644455534156
5.33209661544081,-12.5076668633632
5.11620886955637,-12.5508081121963
4.89901380509923,-12.5955670195114
4.68142853420241,-12.6400266982646
4.4741968027065,-12.6808716846302
4.28773370849951,-12.7167868197862
4.12390223581278,-12.7493513006954
3.9764770794095,-12.7810604574837
3.83665405461041,-12.8130548022237
3.69767558096497,-12.8445947681861
3.5575495118317,-12.8743724804471
3.4209038188283,-12.9025446335702
3.29728113875126,-12.9312253665592
3.19123246010044,-12.9613276810568
3.08809000614919,-12.9878503183247
2.95166006202688,-13.0001383249031
2.74514309050399,-12.9896377651813
2.46117103157331,-12.9574986725411
2.13140293700487,-12.9131291210952
1.80466401277017,-12.8660334677173
1.5145714377412,-12.8202230930736
1.26498470494278,-12.774364433328
1.04010353479524,-12.724495361408
0.824460421580245,-12.6681875867122
0.61593353521905,-12.60989999181
0.424350357129391,-12.5609938684482
0.256983199829232,-12.5269206059514
0.101153720099973,-12.4898745101552
-0.0779321058482019,-12.4109579604895
-0.31472827729268,-12.2604766485618
-0.614303370074957,-12.047191773171
-0.947312614253725,-11.8114062799432
-1.27389573400723,-11.5896096785228
-1.569721135481,-11.3915493850897
-1.83126936708184,-11.2090086901224
-2.06506056782946,-11.0356807542673
-2.27794658527355,-10.8730735147426
-2.47495148167852,-10.7230557780585
-2.65960795960976,-10.5828706399374
-2.83302457632359,-10.4488281358835
-2.99392552709556,-10.3208764457479
-3.14169664862438,-10.2008975265238
-3.27962832999436,-10.0882169542836
-3.4135020887254,-9.9801627405611
-3.54486249726629,-9.87717748157785
-3.66665871162352,-9.78248606333042
-3.77150869417517,-9.6927478268107
-3.86824012296804,-9.59529945898994
-3.98235369460265,-9.48892295846379
-4.12678280772539,-9.41109561248507
-4.27349851950887,-9.42721363079453
-4.36998218403959,-9.57454364052573
-4.38935512864268,-9.82158021417433
-4.35407736073266,-10.09598111439
-4.30792833011176,-10.3472767177156
-4.27565243898141,-10.5700466278038
-4.25363157810306,-10.7748845455799
-4.23067792023925,-10.9613981054344
-4.21042120294783,-11.1309163982013
-4.21334164119916,-11.3125054736094
-4.25828312030804,-11.5544968844759
-4.34331718918421,-11.8810964361703
-4.44696595273039,-12.2641706735883
-4.54751005874255,-12.6446704689305
-4.6380410417814,-12.9792007129583
-4.7245644938151,-13.2638730747624
-4.81581874387664,-13.5208692391035
-4.9159294779472,-13.7707259333941
-5.02054434614121,-14.0155183517431
-5.11675888921226,-14.2402809398982
-5.19360054481329,-14.4289064082206
-5.26143716763038,-14.5857180050612
-5.35883751015546,-14.7464591241837
-5.52845206040776,-14.9629331804379
-5.77981219596325,-15.2666466102609
-6.07995064171087,-15.6428602530835
-6.38279250596496,-16.0420065588541
-6.66262119985483,-16.4158987917203
-6.91763952843693,-16.7402116363501
-7.1506968836498,-17.0104755545308
-7.35880246377964,-17.2372945565469
-7.54495659442858,-17.4555728474352
-7.73244918684173,-17.7212818720647
-7.95522865827921,-18.0743954313148
-8.22831897897388,-18.5013502921472
-8.53152084783569,-18.9454930476539
-8.82638171328486,-19.3556126359118
-9.08697802083967,-19.7172982832349
-9.31257122882857,-20.042728982064
-9.51609420705117,-20.3453555383051
-9.70741227441201,-20.6289580364455
-9.88775521961343,-20.8921330399704
-10.0546890790698,-21.1346834284396
-10.2078857587608,-21.3586552058654
-10.3499234015776,-21.5660559405159
-10.4837979969164,-21.7575115774222
-10.6106385989774,-21.9331898513126
-10.7287304469333,-22.0941701315922
-10.8350978232024,-22.2427005195886
-10.9318724609121,-22.3827162520983
-11.0331610180552,-22.5211352111355
-11.1601516251995,-22.6657338529453
-11.3221363354222,-22.8189901601898
-11.5039335660413,-22.9776557777641
-11.6797906125174,-23.1413837199554
-11.8405489112787,-23.3120240805092
-11.9989080188116,-23.4704966656052
-12.1634944720794,-23.5596590542181
-12.3159198652256,-23.514666739768
-12.4242886786261,-23.3243284127981
-12.4774295792281,-23.0514363570237
-12.4960470611344,-22.7810153098054
-12.5103032411152,-22.5553486003743
-12.5349625293767,-22.3648631178232
-12.5669066595589,-22.1873981954665
-12.5980324252221,-22.0188994036374
-12.6253427860873,-21.8685082194042
-12.6514792037523,-21.7395448028663
-12.6799020193466,-21.6242007273357
-12.7104397087729,-21.5136560748384
-12.738731363664,-21.4073083670906
-12.7609134634068,-21.3097705415715
-12.7807285574322,-21.2193087778103
-12.8111537280932,-21.1215263778192
-12.8651685282982,-20.9982592654319
-12.942975321926,-20.8442581414588
-13.0302535993006,-20.6729042221885
-13.110299639529,-20.5045105119754
-13.1764414560689,-20.3511374624147
-13.2326607926038,-20.2129602978347
-13.2857626803462,-20.0851286695262
-13.3396670116541,-19.9640836123195
-13.3953155895744,-19.8477188337106
-13.4520223648285,-19.7332466468888
-13.5075718909234,-19.6180846257288
-13.558933305807,-19.5032861409769
-13.6045938060789,-19.3948781850015
-13.6459058409105,-19.300137704341
-13.6856486120205,-19.2197557414617
-13.7257158514573,-19.1411464718957
-13.7659941240385,-19.0420454117703
-13.8041235814162,-18.9079750593436
-13.8364197370934,-18.7494937429534
-13.8616552980831,-18.5967305627788
-13.8851924589403,-18.4692980528407
-13.9148124364114,-18.3530652728323
-13.9455558126037,-18.2202705053559
-13.9500777972254,-18.0838044334331
-13.8953931604065,-18.0205069445544
-13.7758226818558,-18.1162864404431
-13.6229600956317,-18.3829236555648
-13.4777778500848,-18.7437621400093
-13.35877426955,-19.1025076564041
-13.2607054464893,-19.4110513230253
-13.1745410865862,-19.6726290193559
-13.0984115656486,-19.9052824650716
-13.0320701405212,-20.1195677998441
-12.971609236357,-20.3207805833164
-12.9151167541588,-20.5116354966531
-12.8681104257578,-20.687726609385
-12.8334193941277,-20.8439123001362
-12.7933290376938,-20.9954170425491
-12.7116519635536,-21.1826472137927
-12.5645539792392,-21.4381993305049
-12.3685035127863,-21.7508799790022
-12.1696156363212,-22.077900843876
-12.0026091402055,-22.3901900321462
-11.8611997256145,-22.681863811409
-11.7054726988087,-22.9281038773555
-11.494839923973,-23.0632129318881
-11.2178374164514,-23.0305625573852
-10.8976542664168,-22.8481496614626
-10.5728933804822,-22.6018333315921
-10.2721777008844,-22.3731467596304
-10.0031814327896,-22.1873905952655
-9.75994527691555,-22.0268509379929
-9.53563479930386,-21.8721692527512
-9.32775172467074,-21.7211777051309
-9.13497720924097,-21.5790340005569
-8.95391086845945,-21.4455512880137
-8.78164805422622,-21.3176554478037
-8.6207931535945,-21.199449046643
-8.47793047455804,-21.1002074609664
-8.35207986801721,-21.0149274797884
-8.22343476773387,-20.9096688089678
-8.05973005733842,-20.7396474531218
-7.84188568018103,-20.4912313853448
-7.5837927276324,-20.200251040245
-7.32166172653633,-19.9208962912436
-7.08346097326412,-19.6808619301579
-6.87214194400771,-19.4718809530572
-6.67623721632455,-19.275303796208
-6.48874754245479,-19.0850013462293
-6.31208220444462,-18.9062512409112
-6.14948217554839,-18.7425846948015
-5.99829270580732,-18.5900898314137
-5.85303024616618,-18.4429208324585
-5.71229948969456,-18.3004562603225
-5.58044960851319,-18.1672278443553
-5.46209013362816,-18.0458438241817
-5.35609129351584,-17.932139751819
-5.25668783508482,-17.8208285336674
-5.1602276643533,-17.7150394602218
-5.06778049445485,-17.6221681262338
-4.97897520075315,-17.5336345609283
-4.88485532183612,-17.4138554860414
-4.77008968010895,-17.2218833121042
-4.62456162872118,-16.9494106224117
-4.45361562137652,-16.6323502377041
-4.27629318708586,-16.3216131159423
-4.1122228223738,-16.0457137531849
-3.96926872923916,-15.8010254822653
-3.84275784220331,-15.569367824555
-3.72483780657945,-15.3392535803076
-3.61343571032175,-15.1141382994726
-3.51261050770139,-14.9060442988057
-3.4257047108406,-14.7223338116491
-3.35002000362725,-14.558256997365
-3.27920088729574,-14.4028171022352
-3.20973609621273,-14.2501860836666
-3.14333103252349,-14.1025885569895
-3.08301405125503,-13.9634190187186
-3.02850627041152,-13.8317581227838
-2.97630605050144,-13.704348775896
-2.92426521091406,-13.5801160494437
-2.87548045707205,-13.4615337282845
-2.83542375677256,-13.3524155093551
-2.80181711001661,-13.253226917605
-2.75723117121413,-13.1559297114675
-2.6771387245257,-13.044591133012
-2.55060430909837,-12.9060011739932
-2.39237027942068,-12.7418911772331
-2.23145483940297,-12.5683650809097
-2.08825180735756,-12.4019671601393
-1.96409718830103,-12.2479952604047
-1.84993268943083,-12.1023710972462
-1.73973484623851,-11.9610430586219
-1.63484132821468,-11.8248026450508
-1.53976731605238,-11.6971280948992
-1.45747405244238,-11.5813586323805
-1.38784009575314,-11.4803873063442
-1.32781808016523,-11.3948359814693
-1.27177334703853,-11.3168782095998
-1.21271222290077,-11.2264533520426
-1.14497646856863,-11.0998401238866
-1.06675006137683,-10.9274128083468
-0.98023787231525,-10.7226537754586
-0.889970993552947,-10.5115553721399
-0.801767158847994,-10.3142504381848
-0.722869713735417,-10.1377274239816
-0.659822319335255,-9.98132485719375
-0.611452531496674,-9.8418151440679
-0.562495070781758,-9.71155430742657
-0.488998018133501,-9.57772497132306
-0.376566260097192,-9.43018269194388
-0.234383882202476,-9.27102525043729
-0.0882078684338481,-9.11348076099018
0.0410908257088032,-8.97025093335235
0.15071416042322,-8.84390581433751
0.250190426012846,-8.72799711733987
0.347733415454503,-8.61511377002568
0.444025006516796,-8.50302182576952
0.53590433646238,-8.39471781101761
0.621363677478406,-8.2944354685464
0.699101683893286,-8.20384162216404
0.765877529520495,-8.12132510946735
0.819994770034725,-8.04427043386928
0.871185193546619,-7.97141298801674
0.944133507877989,-7.90267670231934
1.06468667288334,-7.83740176321044
1.23838699354995,-7.77396084902063
1.4441357104912,-7.71156649721817
1.65014235338779,-7.65177412080684
1.83456347846413,-7.59734201980589
1.99218025874028,-7.5495900428812
2.12827242974794,-7.50740231237997
2.25173273137349,-7.46887789457925
2.37136224179448,-7.43359843819574
2.49212393235222,-7.40310672580557
2.61332355055646,-7.3791715561082
2.73235811562765,-7.36163994331827
2.84825275903447,-7.34791226058434
2.95828628291144,-7.33425763724777
3.0551185533597,-7.31827795399929
3.13557516982,-7.302236631326
3.21394651206543,-7.29530277806586
3.31941521402144,-7.31044481660119
3.47303789457108,-7.35522975889166
3.66717464998227,-7.42355118096398
3.87161562322503,-7.49680112982787
4.05972606812674,-7.55590516179433
4.22430889574041,-7.59804360987967
4.36873304957199,-7.6465562279981
4.49097522462139,-7.74102020707334
4.58260363499656,-7.90771573758137
4.64028957941401,-8.1346663995908
4.67169792515796,-8.37830994596236
4.68913688971585,-8.59766901620732
4.7011451445285,-8.78217994284499
4.71097289077106,-8.94765002283781
4.71943094698813,-9.11002520476223
4.72649483971625,-9.26762146064964
4.73148442040304,-9.40800400753333
4.73407410231696,-9.52599062865098
4.73534063055151,-9.62929010402667
4.73647769780864,-9.72706629928956
4.73635042019309,-9.81901733921622
4.73262983704266,-9.90040870020742
4.72781112689595,-9.97621290010115
4.73313783844431,-10.0650890540267
4.76237480678093,-10.1861618284589
4.81905881697291,-10.3417865375658
4.89134488254327,-10.5144428058469
4.9614168727106,-10.6810673616576
5.01962026995837,-10.83009387699
5.06910239695844,-10.9649500495968
5.11817436801712,-11.093186565809
5.16909971845911,-11.2144829653008
5.21398384450026,-11.3198601912891
5.2430256811226,-11.402473857639
5.26024691138019,-11.4697877064332
5.29118988629074,-11.5457125035909
5.36887402744888,-11.6588838684378
5.50596640345135,-11.8241805542104
5.68153836187209,-12.0319551814547
5.85848303973164,-12.2551615837857
6.01239618065716,-12.4681282631781
6.14170403857495,-12.6594557061369
6.25568119945851,-12.8304581938781
6.36085689290464,-12.9865001930967
6.45871742234756,-13.1311175739182
6.54918933210223,-13.2650918345405
6.6312326453362,-13.3876362172435
6.70131675407237,-13.4974289805167
6.75686660846308,-13.5942688415264
6.80618352707311,-13.6831829031378
6.87410184520356,-13.7789899398435
6.99080949913728,-13.9044297836447
7.16828162186595,-14.0770407010067
7.38692441944349,-14.2924592549605
7.60867528070844,-14.5223947222525
7.80495469271307,-14.7341832713869
7.97214586057143,-14.9137022810499
8.1232540300334,-15.0690181787555
8.26973908392348,-15.2149815068384
8.4123981880176,-15.3576379504238
8.54602455783456,-15.4923566738527
8.66872465228236,-15.6130706787743
8.78390966049794,-15.72023725192
8.89232100375338,-15.8190587387759
8.98650762501688,-15.9120276481271
9.06243805239325,-15.9971175670558
9.14039107933794,-16.0752337117436
9.26431953541465,-16.1566310531154
9.46661639546732,-16.2552249215118
9.7329856478494,-16.3753665794338
10.0118055732089,-16.5070736327951
10.2594578128739,-16.63585792584
10.468938791194,-16.7549113564195
10.6561405694051,-16.8661445336724
10.8326520951243,-16.9726433177174
10.9988702182173,-17.0741054871403
11.1529374809233,-17.1689040863194
11.2934000715067,-17.257159989285
11.4147622716841,-17.3402770704682
11.5132587227266,-17.4183707873645
11.6043887232004,-17.4898789123125
11.7278012638575,-17.5553076941169
11.9225867521341,-17.6215890787195
12.1942306163672,-17.7005066935913
12.5096428076233,-17.799640923222
12.8239003834413,-17.9139953725127
13.108187236621,-18.02842980932
13.3566930231408,-18.1298890406386
13.5777219065779,-18.2169208807947
13.782149965991,-18.2970784884661
13.9754712940882,-18.376772665296
14.1566250629474,-18.455547035
14.3234455434113,-18.5293022561884
14.4770172420396,-18.5958785519045
14.6186274684645,-18.6563441733426
14.7454786068396,-18.7133359930979
14.8551348698119,-18.7696995963791
14.9557488958461,-18.8262155242633
15.0683639697695,-18.8784832663705
15.215363074407,-18.918417035992
15.405729753815,-18.9415988075302
15.6313358253827,-18.951723498712
15.87420648676,-18.9558986134323
16.113604937881,-18.9576910161053
16.3296404060369,-18.9572920775999
16.5100742215666,-18.9562614824229
16.6596182199385,-18.9571009495562
16.7997244509129,-18.9562494558729
16.9530016431673,-18.9410226616628
17.1247467902412,-18.8985401244983
17.3010186555221,-18.8283056910157
17.465324677905,-18.7427935776483
17.6137581809496,-18.6554803985306
17.7526389177793,-18.5715895275001
17.8869119578651,-18.4900381181513
18.0155227489877,-18.4094517844973
18.1350982703349,-18.3303031485286
18.2431434741987,-18.2540446695807
18.3384259573237,-18.182368186082
18.4220518712286,-18.1168554933335
18.4977795078599,-18.0587956481737
18.5682314231483,-18.0084366149331
18.6327031572098,-17.9614077379611
18.6942106176437,-17.904431818317
18.7676164826667,-17.8193841570296
18.8719864357705,-17.6981093651148
19.0103398590863,-17.5531021760202
19.162257350188,-17.4088548447429
19.3015012341816,-17.2817454260005
19.4177213184499,-17.1709241978331
19.5173587188127,-17.0678238583997
19.6081153584309,-16.9695362423828
19.6894979288305,-16.8804980666054
19.758152456625,-16.8040175841994
19.8166354434835,-16.7362722528433
19.8728123376444,-16.6703340424617
19.9303907453285,-16.6054448588978
19.9826735341571,-16.5494691090729
20.0201269913584,-16.5075537389088
20.0471828562398,-16.4666715752606
20.0884638453562,-16.3972966721999
20.1710807919908,-16.2780831346558
20.2983935986903,-16.1181560121773
20.4454506844355,-15.9494108065196
20.5815436203982,-15.797881371178
20.6932896421375,-15.6673483502055
20.7861148900245,-15.5477491084572
20.8703793772549,-15.4313263407733
20.9504275612842,-15.318796896055
21.0245834724733,-15.2143089978605
21.0915377289508,-15.1177459509417
21.1540528066875,-15.0238514174426
21.2150632144861,-14.9309448109715
21.2714751641301,-14.8478167361571
21.3159626160612,-14.7832893486093
21.3477694578059,-14.7245311314868
21.3801157339947,-14.6337023834565
21.4325511155126,-14.4776388674452
21.5134460973779,-14.2617153605314
21.6113303630731,-14.0273255065323
21.7050289437729,-13.8154743394168
21.7808918917051,-13.6383144530619
21.839419390527,-13.4836477010055
21.8887810080443,-13.3368173058344
21.9356201472792,-13.1949897349652
21.9809345029917,-13.0657276139753
22.0213156030649,-12.9539326106021
22.0528217703856,-12.8480720348238
22.0742758733982,-12.7223696908366
22.0872843535872,-12.5591503619168
22.0934740373191,-12.3681640331703
22.093107394354,-12.1779998232547
22.0875122526918,-12.0099926419874
22.0808750385865,-11.8668883323059
22.0752745899805,-11.7425477231175
22.062866886921,-11.6280112161824
22.0280053766986,-11.5039534928728
21.9619975453726,-11.3414250336216
21.8737629153547,-11.1233026149041
21.7815497330818,-10.8627872834177
21.6958559511777,-10.5944595850955
21.614725445212,-10.3488000262477
21.5333982844256,-10.1371163958069
21.4523928074945,-9.95492297277058
21.3757301966914,-9.79317435799061
21.305825357982,-9.64630629849647
21.2419269810438,-9.51287307320348
21.1816529187456,-9.39157262384661
21.1229565019096,-9.27908866155347
21.0652621849308,-9.1718064381806
